date,equity,held
2022-05-24,100000.0,0
2022-05-25,100000.0,0
2022-05-26,100000.0,0
2022-05-27,100000.0,0
2022-05-31,100000.0,0
2022-06-01,100000.0,0
2022-06-02,100000.0,0
2022-06-03,100000.0,0
2022-06-06,100000.0,0
2022-06-07,100000.0,0
2022-06-08,100000.0,0
2022-06-09,100000.0,0
2022-06-10,100000.0,0
2022-06-13,100000.0,0
2022-06-14,100000.0,0
2022-06-15,100000.0,0
2022-06-16,100000.0,0
2022-06-17,100000.0,0
2022-06-21,100000.0,0
2022-06-22,100000.0,0
2022-06-23,100000.0,0
2022-06-24,100000.0,0
2022-06-27,100000.0,0
2022-06-28,100000.0,0
2022-06-29,100000.0,0
2022-06-30,100000.0,0
2022-07-01,100000.0,0
2022-07-05,100000.0,0
2022-07-06,100000.0,0
2022-07-07,100000.0,0
2022-07-08,100000.0,0
2022-07-11,100000.0,0
2022-07-12,100000.0,0
2022-07-13,100000.0,0
2022-07-14,100000.0,0
2022-07-15,100000.0,0
2022-07-18,100000.0,0
2022-07-19,100000.0,0
2022-07-20,100000.0,0
2022-07-21,100000.0,0
2022-07-22,100000.0,0
2022-07-25,100000.0,0
2022-07-26,100000.0,0
2022-07-27,100000.0,0
2022-07-28,100000.0,0
2022-07-29,100000.0,0
2022-08-01,100000.0,0
2022-08-02,100000.0,0
2022-08-03,100000.0,0
2022-08-04,100000.0,0
2022-08-05,100000.0,0
2022-08-08,100000.0,0
2022-08-09,100000.0,0
2022-08-10,100000.0,0
2022-08-11,100000.0,0
2022-08-12,100000.0,0
2022-08-15,100000.0,0
2022-08-16,100000.0,0
2022-08-17,100000.0,0
2022-08-18,100000.0,0
2022-08-19,100000.0,0
2022-08-22,100000.0,0
2022-08-23,100000.0,0
2022-08-24,100000.0,0
2022-08-25,100000.0,0
2022-08-26,100000.0,0
2022-08-29,100000.0,0
2022-08-30,100000.0,0
2022-08-31,100000.0,0
2022-09-01,100000.0,0
2022-09-02,100000.0,0
2022-09-06,100000.0,0
2022-09-07,100000.0,0
2022-09-08,100000.0,0
2022-09-09,100000.0,0
2022-09-12,100000.0,0
2022-09-13,100000.0,0
2022-09-14,100000.0,0
2022-09-15,100000.0,0
2022-09-16,100000.0,0
2022-09-19,100000.0,0
2022-09-20,100000.0,0
2022-09-21,100000.0,0
2022-09-22,100000.0,0
2022-09-23,100000.0,0
2022-09-26,100000.0,0
2022-09-27,100000.0,0
2022-09-28,100000.0,0
2022-09-29,100000.0,0
2022-09-30,100000.0,0
2022-10-03,100000.0,0
2022-10-04,100000.0,0
2022-10-05,100000.0,0
2022-10-06,100000.0,0
2022-10-07,100000.0,0
2022-10-10,100000.0,0
2022-10-11,100000.0,0
2022-10-12,100000.0,0
2022-10-13,100000.0,0
2022-10-14,100000.0,0
2022-10-17,100000.0,0
2022-10-18,100000.0,0
2022-10-19,100000.0,0
2022-10-20,100000.0,0
2022-10-21,100000.0,0
2022-10-24,100000.0,0
2022-10-25,100000.0,0
2022-10-26,100000.0,0
2022-10-27,100000.0,0
2022-10-28,100000.0,0
2022-10-31,100000.0,0
2022-11-01,100000.0,0
2022-11-02,100000.0,0
2022-11-03,100000.0,0
2022-11-04,100000.0,0
2022-11-07,100000.0,0
2022-11-08,100000.0,0
2022-11-09,100000.0,0
2022-11-10,100000.0,0
2022-11-11,100000.0,0
2022-11-14,100000.0,0
2022-11-15,100000.0,0
2022-11-16,100000.0,0
2022-11-17,100000.0,0
2022-11-18,100000.0,0
2022-11-21,100000.0,0
2022-11-22,100000.0,0
2022-11-23,100000.0,0
2022-11-25,100000.0,0
2022-11-28,100000.0,0
2022-11-29,100000.0,0
2022-11-30,100000.0,0
2022-12-01,100000.0,0
2022-12-02,100000.0,0
2022-12-05,100000.0,0
2022-12-06,100000.0,0
2022-12-07,100000.0,0
2022-12-08,100000.0,0
2022-12-09,100000.0,0
2022-12-12,100000.0,0
2022-12-13,100000.0,0
2022-12-14,100000.0,0
2022-12-15,100000.0,0
2022-12-16,100000.0,0
2022-12-19,100000.0,0
2022-12-20,100000.0,0
2022-12-21,100000.0,0
2022-12-22,100000.0,0
2022-12-23,100000.0,0
2022-12-27,100000.0,0
2022-12-28,100000.0,0
2022-12-29,100000.0,0
2022-12-30,100000.0,0
2023-01-03,100000.0,0
2023-01-04,100000.0,0
2023-01-05,100000.0,0
2023-01-06,100000.0,0
2023-01-09,100000.0,0
2023-01-10,100000.0,0
2023-01-11,100000.0,0
2023-01-12,100000.0,0
2023-01-13,100000.0,0
2023-01-17,100000.0,0
2023-01-18,100000.0,0
2023-01-19,100000.0,0
2023-01-20,100000.0,0
2023-01-23,100000.0,0
2023-01-24,100000.0,0
2023-01-25,100000.0,0
2023-01-26,100000.0,0
2023-01-27,102785.96912837263,1
2023-01-30,96617.92468866528,1
2023-01-31,96540.63034891435,0
2023-02-01,102699.97812869154,1
2023-02-02,113311.02421765837,1
2023-02-03,107458.1008595317,1
2023-02-06,104721.12020441233,1
2023-02-07,111205.66928298905,1
2023-02-08,105226.41408858131,1
2023-02-09,102405.21220927458,1
2023-02-10,100299.83217888887,1
2023-02-13,105057.9800054454,1
2023-02-14,107331.78575372825,1
2023-02-15,109731.90660781458,1
2023-02-16,103457.88549398989,1
2023-02-17,101226.21545351708,1
2023-02-21,94110.06575020672,1
2023-02-22,94194.2702439165,1
2023-02-23,96552.28048590914,1
2023-02-24,91667.81755354915,1
2023-02-27,93646.87411289262,1
2023-02-28,93183.6824755785,1
2023-03-01,90909.89345777324,1
2023-03-02,93099.46961662995,1
2023-03-03,98783.9839873371,1
2023-03-06,99205.04828207994,1
2023-03-07,95499.59883595505,1
2023-03-08,96804.93579323242,1
2023-03-09,91709.92816564282,1
2023-03-10,87920.25749533057,1
2023-03-13,87849.9212893343,0
2023-03-14,93751.6369620332,1
2023-03-15,95109.75687783427,1
2023-03-16,102641.1662336187,1
2023-03-17,101118.40466237158,1
2023-03-20,102188.44869358282,1
2023-03-21,106509.75866004013,1
2023-03-22,102163.25820143255,1
2023-03-23,105806.03556693309,1
2023-03-24,106882.30159247287,1
2023-03-27,104688.35771317486,1
2023-03-28,102949.78042274645,1
2023-03-29,108579.51611114276,1
2023-03-30,111518.56220745962,1
2023-03-31,116982.7241676721,1
2023-04-03,116154.83099852302,1
2023-04-04,114995.75766869969,1
2023-04-05,111311.58482713404,1
2023-04-06,113546.93235857383,1
2023-04-10,113298.55132610646,1
2023-04-11,111104.5992707318,1
2023-04-12,108165.55317441495,1
2023-04-13,114374.83370379957,1
2023-04-14,113712.5142628343,1
2023-04-17,113836.69251495301,1
2023-04-18,113919.47529100659,1
2023-04-19,113671.10243461587,1
2023-04-20,111021.83284683147,1
2023-04-21,111228.8020510804,1
2023-04-24,110566.48261011514,1
2023-04-25,104315.8066046654,1
2023-04-26,106054.40842332374,1
2023-04-27,114623.19838411357,1
2023-04-28,116941.3205155303,1
2023-05-01,116610.16488308599,1
2023-05-02,113505.53688250866,1
2023-05-03,111270.19752714553,1
2023-05-04,110028.32506911531,1
2023-05-05,116775.73861126984,1
2023-05-08,117727.85091292088,1
2023-05-09,115451.10790541598,1
2023-05-10,119176.69257520005,1
2023-05-11,120170.15129645632,1
2023-05-12,118928.31154273268,1
2023-05-15,120749.69613744464,1
2023-05-16,121205.03002200766,1
2023-05-17,125551.53048061524,1
2023-05-18,132298.93584669314,1
2023-05-19,131388.22719718385,1
2023-05-22,132754.2942594861,1
2023-05-23,127621.27157956462,1
2023-05-24,125551.53048061524,1
2023-05-25,134617.06615418653,1
2023-05-26,144800.2633293627,1
2023-05-30,146828.6661847835,1
2023-05-31,143848.17555594162,1
2023-06-01,149063.95648368675,1
2023-06-02,152416.98186888476,1
2023-06-05,152748.16202955903,1
2023-06-06,152582.56377314526,1
2023-06-07,144800.26332936273,1
2023-06-08,149767.68775287044,1
2023-06-09,151589.0723475824,1
2023-06-12,159329.98549137646,1
2023-06-13,162889.96372867012,1
2023-06-14,166367.13466168026,1
2023-06-15,172203.88861078545,1
2023-06-16,168892.2832298825,1
2023-06-20,168064.34100427353,1
2023-06-21,161328.82365364075,1
2023-06-22,166685.69096001112,1
2023-06-23,161744.0865865555,1
2023-06-26,155349.07012397487,1
2023-06-27,163031.37715036128,1
2023-06-28,164028.02454151,1
2023-06-29,162906.82279871684,1
2023-06-30,170256.93583092475,1
2023-07-03,171419.68839523935,1
2023-07-05,171295.0686349817,1
2023-07-06,167267.0427139385,1
2023-07-07,165564.48921721795,1
2023-07-10,165689.05992101572,1
2023-07-11,168056.0668147065,1
2023-07-12,174284.97810412123,1
2023-07-13,182963.93252165636,1
2023-07-14,182797.82734849045,1
2023-07-17,187864.00242574385,1
2023-07-18,192348.80939691662,1
2023-07-19,192348.80939691662,1
2023-07-20,178852.85401403022,1
2023-07-21,177274.82216464757,1
2023-07-24,177980.8100309859,1
2023-07-25,181552.02219759292,1
2023-07-26,179683.36352770647,1
2023-07-27,178146.86614769194,1
2023-07-28,187780.94983916095,1
2023-07-31,188154.69465486088,1
2023-08-01,186701.2825657359,1
2023-08-02,174492.58504234868,1
2023-08-03,173246.84530006428,1
2023-08-04,170838.27123269884,1
2023-08-07,175073.98585273593,1
2023-08-08,170589.14617725657,1
2023-08-09,164900.0685245544,1
2023-08-10,165647.50909949437,1
2023-08-11,162325.42198832962,1
2023-08-14,167723.85646837472,1
2023-08-15,162574.59610023175,1
2023-08-16,157176.19432449323,1
2023-08-17,151860.87783964426,1
2023-08-18,151154.9553819191,1
2023-08-21,158463.5502969122,1
2023-08-22,157757.5951348805,1
2023-08-23,165190.74440151805,1
2023-08-24,154310.93731991795,1
2023-08-25,157965.2511295678,1
2023-08-28,161494.9124746534,1
2023-08-29,171793.36780232613,1
2023-08-30,174658.7065676679,1
2023-08-31,176236.70571274398,1
2023-09-01,175613.7867851419,1
2023-09-05,176070.6005395781,1
2023-09-06,171419.6883952394,1
2023-09-07,167682.28929470005,1
2023-09-08,168180.62116635102,1
2023-09-11,173911.24964057462,1
2023-09-12,168346.7426916702,1
2023-09-13,170007.77807117594,1
2023-09-14,173994.26952285098,1
2023-09-15,165066.17369772028,1
2023-09-18,165439.9021612669,1
2023-09-19,164443.28747442478,1
2023-09-20,157313.15996048826,1
2023-09-21,148353.5862402656,1
2023-09-22,148478.61480435563,1
2023-09-25,150437.210317362,1
2023-09-26,143727.95452492026,1
2023-09-27,144603.07271278396,1
2023-09-28,148103.57816854538,1
2023-09-29,148436.9331656078,1
2023-10-02,151979.07120365713,1
2023-10-03,143936.29731004595,1
2023-10-04,149770.45126677727,1
2023-10-05,148186.89238958104,1
2023-10-06,155646.23780579647,1
2023-10-09,157938.22102017188,1
2023-10-10,160521.91029716854,1
2023-10-11,163939.0688275877,1
2023-10-12,162022.1222490225,1
2023-10-13,155896.27858182325,1
2023-10-16,161146.9713568522,1
2023-10-17,159605.12682271036,1
2023-10-18,152854.20574367413,1
2023-10-19,148770.32086697684,1
2023-10-20,142061.04872238182,1
2023-10-23,143311.2362503623,1
2023-10-24,147353.43948831185,1
2023-10-25,136560.3151713261,1
2023-10-26,128600.89637913382,1
2023-10-27,130434.47150412684,1
2023-10-30,134643.3849449142,1
2023-10-31,136601.96410576729,1
2023-11-01,143644.62395173134,1
2023-11-02,151270.66321863126,1
2023-11-03,156604.73562330907,1
2023-11-06,158396.60458132438,1
2023-11-07,162855.55879813846,1
2023-11-08,163147.281212913,1
2023-11-09,159271.73912134138,1
2023-11-10,169898.20229194922,1
2023-11-13,168356.32505350077,1
2023-11-14,178941.09023320753,1
2023-11-15,179441.15543310778,1
2023-11-16,179732.861495729,1
2023-11-17,179857.89005981907,1
2023-11-20,186275.43978963955,1
2023-11-21,182899.97925012145,1
2023-11-22,185025.26861381234,1
2023-11-24,184108.48513935416,1
2023-11-27,183566.72194855285,1
2023-11-28,185025.26861381234,1
2023-11-29,184358.52591538092,1
2023-11-30,182816.63232477917,1
2023-12-01,184358.52591538095,1
2023-12-04,179107.80043604536,1
2023-12-05,180399.66960277362,1
2023-12-06,177190.85385748014,1
2023-12-07,184608.56669140767,1
2023-12-08,186817.17027613425,1
2023-12-11,191567.84690772285,1
2023-12-12,196193.46227091487,1
2023-12-13,203111.07720063563,1
2023-12-14,202777.6894992666,1
2023-12-15,205194.66857342544,1
2023-12-18,209486.92893955501,1
2023-12-19,212612.34870304636,1
2023-12-20,203165.62798402616,1
2023-12-21,209904.31765239802,1
2023-12-22,210741.41708385196,1
2023-12-26,214592.12025456922,1
2023-12-27,215722.21756875463,1
2023-12-28,215178.0833157256,1
2023-12-29,212206.3574410496,1
2024-01-02,201449.55125653098,1
2024-01-03,195003.8104144307,1
2024-01-04,191739.1357134831,1
2024-01-05,192450.68331194157,1
2024-01-08,204044.57257576077,1
2024-01-09,205383.94474780967,1
